isDGA,ngrams,entropy,vowel-cons,firstDigitIndex,length,digits
1,1054.1604506604506,3.3927474104487847,0.3,0,13,0
1,842.7979797979797,3.188721875540867,0.3333333333333333,0,12,0
1,919.6281134324613,3.708132064658602,0.2777777777777778,0,23,0
1,939.8507326007325,3.182005814760214,0.4,0,14,0
1,476.57722222222225,3.893660689688185,0.06666666666666667,3,25,9
1,1512.517857142857,2.5,1.0,0,8,0
1,894.1040903540902,3.378783493486176,0.2727272727272727,0,14,0
1,599.0428205128204,4.238901256602629,0.23076923076923078,1,26,10
1,762.1974747474748,3.2516291673878226,0.2,0,12,0
1,1002.0414141414141,3.0220552088742,0.3333333333333333,0,12,0
1,824.6,3.4565647621309536,0.07142857142857142,0,15,0
1,694.0677655677656,3.378783493486176,0.07692307692307693,0,14,0
1,928.0464257964259,3.3927474104487847,0.3,0,13,0
1,818.895826166724,3.4713544870139277,0.11764705882352941,0,19,0
1,882.7112332112332,3.3787834934861767,0.5555555555555556,0,14,0
1,960.9420361247948,3.872905595320056,0.5789473684210527,0,30,0
1,1018.9590132090133,3.334679141051595,0.3,0,13,0
1,827.46336996337,3.521640636343319,0.07692307692307693,0,14,0
1,1253.970238095238,3.0,0.6,0,8,0
1,449.5565052231719,3.9545304475546996,0.5,1,27,12
1,1045.3884004884005,3.3735572622751855,0.36363636363636365,0,15,0
1,798.4747252747252,3.506890595608519,0.25,0,15,0
1,810.9853535353536,3.2516291673878226,0.2,0,12,0
1,1218.7257575757574,2.688721875540867,0.5,0,12,0
1,492.23015873015873,2.807354922057604,0.16666666666666666,0,7,0
1,1161.3937728937728,3.378783493486176,0.16666666666666666,0,14,0
1,934.9990231990231,3.5068905956085192,0.36363636363636365,0,15,0
1,647.5144444444444,3.973660689688185,0.0,1,25,7
1,648.0746248812916,4.254525464966177,0.23529411764705882,7,27,6
1,1223.0395604395605,3.3735572622751855,0.5,0,15,0
1,674.8417853751188,4.014146761422729,0.3076923076923077,5,27,10
1,674.9307081807082,3.182005814760214,0.07692307692307693,0,14,0
1,933.8323232323233,3.4182958340544896,0.3333333333333333,0,12,0
1,1218.5759518259517,3.5465935642949384,0.4444444444444444,0,13,0
1,978.1872705314009,3.813660689688185,0.25,0,25,0
1,655.6450483091787,4.403856189774723,0.1875,3,25,6
1,805.3154273504273,4.026986833359286,0.38461538461538464,7,26,8
1,873.8439393939393,3.418295834054489,0.3333333333333333,0,12,0
1,1014.4398148148148,2.94770277922009,0.2857142857142857,0,9,0
1,1084.6684981684982,3.323231428797621,0.36363636363636365,0,15,0
1,711.4808080808081,3.2516291673878226,0.2,0,12,0
1,977.1151515151515,3.418295834054489,0.5,0,12,0
1,820.5277777777778,3.3927474104487847,0.3,0,13,0
1,763.6247008547008,4.132944044980958,0.6666666666666666,2,26,6
1,1010.9196938327374,4.088779347361362,0.3125,13,23,2
1,1111.4297924297923,3.106890595608518,0.6666666666666666,0,15,0
1,393.12205128205125,3.931208948910322,0.23076923076923078,7,26,10
1,507.85897435897436,3.9210296217376146,0.07142857142857142,3,26,11
1,1228.7689255189255,3.378783493486176,0.5555555555555556,0,14,0
1,490.63589743589745,3.917188642118003,0.0625,1,26,9
1,1289.2949494949496,3.418295834054489,0.3333333333333333,0,12,0
1,610.9216666666667,4.18083298720544,0.36363636363636365,5,26,11
1,665.7438888888889,4.243856189774723,0.4,3,25,11
1,1270.2025252525252,3.2516291673878226,0.5,0,12,0
1,688.5515151515151,2.9182958340544896,0.3333333333333333,0,12,0
1,1040.0540404040403,3.2516291673878226,0.5,0,12,0
1,893.185286935287,3.3787834934861767,0.2727272727272727,0,14,0
1,433.8698955365622,4.3845171317931,0.3333333333333333,4,27,11
1,570.4809829059828,4.161978179679553,0.25,1,26,6
1,1758.3842592592591,2.6464393446710153,0.42857142857142855,0,10,0
1,599.5971256038647,4.243856189774723,0.1875,2,25,6
1,883.0166056166055,3.3735572622751855,0.25,0,15,0
1,713.7590909090909,3.188721875540867,0.2,0,12,0
1,936.669521299956,4.084962500721157,0.09090909090909091,0,24,0
1,666.1072649572649,4.23890125660263,0.38461538461538464,1,26,8
1,789.009829059829,3.9021748142117274,0.3076923076923077,1,26,9
1,1309.0657407407407,2.7219280948873625,0.42857142857142855,0,10,0
1,499.72205128205127,4.05602096805788,0.06666666666666667,1,26,10
1,544.1671014492753,4.163856189774723,0.2,1,25,7
1,408.22512820512816,4.2098671219040344,0.21428571428571427,2,26,9
1,847.9285714285714,2.610577243331642,0.16666666666666666,0,14,0
1,762.2875457875457,3.182005814760214,0.2727272727272727,0,14,0
1,1201.3824786324785,3.392747410448785,0.18181818181818182,0,13,0
1,958.7646618357488,4.243856189774723,0.3157894736842105,0,25,0
1,698.70465337132,3.986187965046304,0.2,4,27,9
1,1369.1171717171717,2.792481250360578,0.7142857142857143,0,12,0
1,1592.8313492063492,3.0,1.0,0,8,0
1,915.9454191033137,3.884183719779189,0.17647058823529413,0,20,0
1,710.2474747474748,3.2516291673878226,0.3333333333333333,0,12,0
1,523.5914009661836,3.8936606896881854,0.0625,2,25,8
1,885.010101010101,3.584962500721156,0.3333333333333333,0,12,0
1,1190.5272727272727,2.792481250360578,0.3333333333333333,0,12,0
1,966.9561660561661,3.5068905956085192,0.15384615384615385,0,15,0
1,614.4036752136752,4.103909910282363,0.1,7,26,4
1,681.1624396135265,3.9701755214643453,0.17647058823529413,6,24,4
1,582.7640008960574,3.507048827786958,0.4166666666666667,3,32,15
1,729.3111111111111,3.506890595608518,0.07142857142857142,0,15,0
1,1652.2259259259256,2.6464393446710153,0.6666666666666666,0,10,0
1,838.2396825396826,3.5068905956085183,0.25,0,15,0
1,550.0185185185186,3.95822916866988,0.05263157894736842,1,27,7
1,454.25699905033235,4.060262039120378,0.125,1,27,9
1,867.495634920635,3.5,0.06666666666666667,0,16,0
1,1355.2261904761906,2.75,1.0,0,8,0
1,1108.2540404040403,2.751629167387823,0.2,0,12,0
1,1194.5070818070817,3.323231428797621,0.5,0,15,0
1,1344.1289682539684,3.0,0.6,0,8,0
1,1279.0185185185185,2.9219280948873623,0.42857142857142855,0,10,0
1,967.5538073038073,3.0269868333592873,0.3,0,13,0
1,1356.4606060606059,2.9139770731827523,0.5714285714285714,0,11,0
1,895.9547397047396,3.238901256602631,0.3,0,13,0
1,1418.137851037851,3.0062389286533895,0.5,0,15,0
1,746.6867094017093,4.056020968057881,0.18181818181818182,0,26,0
1,893.1756535947711,3.8365916681089787,0.38461538461538464,0,18,0
1,1320.1501322751324,2.4193819456463714,0.5,0,9,0
1,1661.7083333333333,2.725480556997868,0.8,0,9,0
1,1009.3848484848485,3.2516291673878226,0.09090909090909091,0,12,0
1,932.0200077700077,3.085055102756477,0.3,0,13,0
1,860.4046231546231,3.238901256602631,0.08333333333333333,0,13,0
1,754.1217948717949,3.0269868333592873,0.18181818181818182,0,13,0
1,568.8353096179184,3.849223912390625,0.25,2,23,8
1,897.0805860805859,3.378783493486176,0.2727272727272727,0,14,0
1,810.2179487179487,3.09306920777189,0.16666666666666666,0,14,0
1,1170.9388414055081,3.8282375018429557,0.5,0,27,0
1,774.3833333333333,3.188721875540867,0.09090909090909091,0,12,0
1,733.4727309727309,3.91379956460568,0.2727272727272727,0,28,0
1,855.2515262515261,3.3787834934861767,0.4,0,14,0
1,523.4921497584542,4.053508854797679,0.21428571428571427,4,24,7
1,618.3948717948718,4.132944044980958,0.38461538461538464,1,26,8
1,611.0078643578644,3.970573095811684,0.15789473684210525,0,22,0
1,774.4014053579272,4.16829583405449,0.1111111111111111,9,24,4
1,855.934420289855,4.133660689688185,0.25,0,25,0
1,1333.0762626262626,2.7516291673878226,0.2,0,12,0
1,1057.169696969697,3.084962500721156,0.3333333333333333,0,12,0
1,839.9880952380953,3.378783493486176,0.07692307692307693,0,14,0
1,1242.7653457653457,3.085055102756477,0.4444444444444444,0,13,0
1,726.1794068504595,3.4992275417233567,0.05,0,21,0
1,780.6312576312577,3.521640636343319,0.16666666666666666,0,14,0
1,1080.7870370370372,2.94770277922009,0.2857142857142857,0,9,0
1,652.8214285714286,3.3248629576173574,0.2727272727272727,0,14,0
1,536.2363654863655,4.09306920777189,0.6363636363636364,1,28,10
1,788.2405372405373,3.378783493486176,0.07692307692307693,0,14,0
1,1011.3397435897436,3.3927474104487847,0.18181818181818182,0,13,0
1,434.54494949494955,3.0220552088742,0.09090909090909091,0,12,0
1,1141.2451159951158,3.3248629576173574,0.4,0,14,0
1,835.5434343434343,3.2516291673878226,0.2,0,12,0
1,871.4594017094017,2.6612262562697895,0.18181818181818182,0,13,0
1,598.047619047619,3.3248629576173574,0.16666666666666666,0,14,0
1,974.4598290598291,3.6402239289418516,0.25,0,15,0
1,887.2675593542259,3.8561962982193805,0.08,0,27,0
1,994.0120370370372,3.121928094887362,0.1111111111111111,0,10,0
1,900.5319902319901,3.506890595608519,0.6666666666666666,0,15,0
1,652.0027777777779,3.5,0.14285714285714285,0,16,0
1,1284.9046296296294,3.321928094887362,0.42857142857142855,0,10,0
1,845.6474358974359,3.180832987205441,0.08333333333333333,0,13,0
1,678.6882376882378,4.2359263506290326,0.2857142857142857,1,28,10
1,550.7067094017094,4.132944044980958,0.3333333333333333,2,26,10
1,410.7911111111111,4.323856189774723,0.15384615384615385,4,25,10
1,781.7712121212121,3.0220552088742,0.3333333333333333,0,12,0
1,446.26262626262627,3.0220552088742,0.2,0,12,0
1,1289.0166666666667,3.121928094887362,0.42857142857142855,0,10,0
1,825.8861693861695,3.334679141051595,0.4444444444444444,0,13,0
1,973.8850490196078,3.41041725276052,0.8888888888888888,0,17,0
1,916.0166666666668,3.2516291673878226,0.2,0,12,0
1,565.6009686609685,4.088220835496803,0.29411764705882354,1,27,5
1,583.3712121212121,3.084962500721156,0.2,0,12,0
1,708.7750237416903,3.8841550945958057,0.42857142857142855,1,27,7
1,642.2714285714286,3.1395722619867223,0.07142857142857142,0,15,0
1,1190.9974747474748,3.238901256602631,0.625,0,13,0
1,803.7083333333334,3.0,0.14285714285714285,0,8,0
1,849.974358974359,3.3927474104487847,0.3,0,13,0
1,819.2090964590966,3.378783493486176,0.2727272727272727,0,14,0
1,1291.3379629629628,3.121928094887362,0.6666666666666666,0,10,0
1,798.5767288267289,3.1808329872054406,0.3,0,13,0
1,812.6824009324009,3.5465935642949384,0.18181818181818182,0,13,0
1,1116.56684981685,3.378783493486176,0.16666666666666666,0,14,0
1,1305.9685185185185,3.321928094887362,0.6666666666666666,0,10,0
1,410.6720037986704,3.8524975771042005,0.0,1,27,10
1,1455.4024864024861,3.180832987205441,0.625,0,13,0
1,1354.5318181818182,3.418295834054489,0.5,0,12,0
1,798.2691290191291,3.7979026896829464,0.21739130434782608,0,28,0
1,1338.4828042328043,2.725480556997868,0.5,0,9,0
1,1509.6685185185186,2.9219280948873623,0.42857142857142855,0,10,0
1,1014.2929894179896,2.725480556997868,1.25,0,9,0
1,872.6111111111112,2.5216406363433186,0.0,0,7,0
1,1088.0858585858584,3.238901256602631,0.3,0,13,0
1,304.7592592592593,3.750464706653702,0.0,1,27,9
1,1297.3520202020202,3.2516291673878226,0.5,0,12,0
1,946.4369674185463,3.9161269465882826,0.4,0,21,0
1,756.7878787878789,3.2516291673878226,0.09090909090909091,0,12,0
1,908.9093406593406,3.6644977792004623,0.5555555555555556,0,14,0
1,392.45897435897433,3.8731406795131322,0.18181818181818182,1,26,13
1,934.0705882352942,3.8521687236032816,0.4166666666666667,0,17,0
1,1177.74898989899,3.0849625007211556,0.09090909090909091,0,12,0
1,699.0476190476192,2.75,0.0,0,8,0
1,1192.8941336441335,3.238901256602631,0.3,0,13,0
1,624.7752415458937,4.323856189774723,0.35714285714285715,1,25,6
1,718.9650097465887,3.7841837197791888,0.1111111111111111,0,20,0
1,838.3429292929294,3.2516291673878226,0.0,0,12,0
1,630.515873015873,3.323231428797621,0.0,0,15,0
1,775.0792929292929,3.084962500721156,0.0,0,12,0
1,444.9996706192358,3.772055208874201,0.2,3,24,6
1,1188.6190476190475,2.25,0.3333333333333333,0,8,0
1,909.7318181818182,3.584962500721156,0.3333333333333333,0,12,0
1,1070.6857031857032,3.3927474104487847,0.18181818181818182,0,13,0
1,870.9777777777778,3.0220552088742,0.7142857142857143,0,12,0
1,1187.669191919192,3.0220552088742005,0.09090909090909091,0,12,0
1,912.3360484544696,3.748994803525096,0.10526315789473684,0,21,0
1,855.2572839506173,4.282484261342601,0.17391304347826086,0,27,0
1,723.6095959595959,3.2516291673878226,0.2,0,12,0
1,910.333205128205,3.6385304691242912,0.3,0,26,0
1,553.7878787878788,2.8553885422075336,0.0,0,12,0
1,594.449477682811,3.661932872373583,0.3333333333333333,1,27,11
1,970.415568730786,3.855388542207534,0.4117647058823529,0,24,0
1,937.0107553366174,4.12323142879762,0.2,0,30,0
1,728.6070707070706,3.084962500721156,0.09090909090909091,0,12,0
1,705.6410256410257,3.5465935642949384,0.08333333333333333,0,13,0
1,1542.2799836601307,3.734521664779752,0.5454545454545454,0,17,0
1,956.9277777777778,2.8553885422075336,0.2,0,12,0
1,594.0238095238095,3.3248629576173574,0.07692307692307693,0,14,0
1,605.4005128205129,4.1619781796795525,0.5,1,26,11
1,286.7238888888889,3.9434651896016457,0.07142857142857142,1,25,10
1,690.6080031080032,3.334679141051595,0.18181818181818182,0,13,0
1,1722.6951058201057,2.5032583347756456,1.25,0,9,0
1,878.780303030303,3.584962500721156,0.2,0,12,0
1,663.9414957264956,4.286790198827111,0.21428571428571427,1,26,9
1,768.923779677113,4.254525464966176,0.29411764705882354,3,27,5
1,955.8945221445223,3.3927474104487847,0.18181818181818182,0,13,0
1,1112.2191919191919,3.418295834054489,0.2,0,12,0
1,448.497311827957,3.578626767019874,0.36363636363636365,1,32,17
1,1200.50101010101,3.188721875540867,0.09090909090909091,0,12,0
1,900.7874902874904,3.3927474104487847,0.18181818181818182,0,13,0
1,475.05777777777774,4.293660689688185,0.16666666666666666,3,25,11
1,1460.1303418803418,3.3248629576173574,0.5555555555555556,0,14,0
1,564.4977587844254,4.060262039120379,0.23529411764705882,1,27,6
1,977.7316239316239,3.373557262275185,0.36363636363636365,0,15,0
1,1070.8638306138305,3.546593564294939,0.4444444444444444,0,13,0
1,440.344806763285,3.4864405016961446,0.125,5,24,6
1,662.9276068376068,4.2098671219040344,0.2857142857142857,1,26,8
1,589.3527445394112,4.134336113194452,0.45454545454545453,1,27,11
1,975.5761904761906,3.3735572622751855,0.36363636363636365,0,15,0
1,956.9453601953602,3.182005814760214,0.16666666666666666,0,14,0
1,845.8638583638585,3.3787834934861767,0.07692307692307693,0,14,0
1,752.073115942029,4.083856189774723,0.2,1,25,7
1,1289.015873015873,3.0,0.6,0,8,0
1,944.2338383838386,3.418295834054489,0.3333333333333333,0,12,0
1,975.4250194250194,3.180832987205441,0.18181818181818182,0,13,0
1,1110.8824786324785,2.8150724101159437,0.4444444444444444,0,13,0
1,742.4157407407407,3.321928094887362,0.1111111111111111,0,10,0
1,996.6056166056168,3.189898095464287,0.36363636363636365,0,15,0
1,914.5260018993353,3.6339740759971577,0.08,0,27,0
1,1414.0119047619048,2.75,0.3333333333333333,0,8,0
1,1474.9609788359792,2.94770277922009,0.8,0,9,0
1,1030.748778998779,2.896291529045928,0.16666666666666666,0,14,0
1,684.7813485280153,4.0141467614227295,0.13333333333333333,1,27,10
1,835.7916429249763,3.95822916866988,0.15789473684210525,1,27,5
1,1119.7925407925409,3.334679141051595,0.4444444444444444,0,13,0
1,1202.282967032967,2.9852281360342516,0.4,0,14,0
1,787.5885225885226,3.2402239289418517,0.0,0,15,0
1,1068.6496947496948,3.240223928941852,0.25,0,15,0
1,1046.8949106449106,3.3927474104487847,0.4444444444444444,0,13,0
1,1472.8736772486773,2.94770277922009,0.8,0,9,0
1,417.25440170940175,3.931208948910322,0.4,1,26,12
1,929.2498168498167,3.1898980954642875,0.36363636363636365,0,15,0
1,722.0657264957266,4.238901256602629,0.26666666666666666,1,26,7
1,1168.1319902319901,3.4565647621309536,0.15384615384615385,0,15,0
1,594.0923076923077,4.2098671219040344,0.058823529411764705,7,26,8
1,331.74051282051283,3.9500637564362093,0.45454545454545453,4,26,10
1,611.2980341880342,4.085055102756476,0.11764705882352941,1,26,7
1,390.04881642512083,4.213660689688185,0.15384615384615385,3,25,10
1,1045.7585858585858,3.0849625007211556,0.3333333333333333,0,12,0
1,829.237567987568,3.3927474104487847,0.0,0,13,0
1,1407.034259259259,3.121928094887362,0.42857142857142855,0,10,0
1,853.2118437118437,3.640223928941852,0.07142857142857142,0,15,0
1,398.8044444444444,4.163856189774723,0.0,1,25,9
1,836.258547008547,3.09306920777189,0.2727272727272727,0,14,0
1,293.71644265232976,3.702819531114783,0.2,2,32,20
1,1054.0374931581828,4.237291339955158,0.5263157894736842,0,29,0
1,556.2573599240266,4.134336113194452,0.10526315789473684,1,27,6
1,892.6247863247863,3.373557262275185,0.0,0,15,0
1,996.7473544973545,2.9477027792200903,0.2857142857142857,0,9,0
1,870.6060606060606,3.084962500721156,0.0,0,12,0
1,916.9273504273505,2.9852281360342516,0.07692307692307693,0,14,0
1,649.7107692307692,3.8542858719872455,0.38461538461538464,2,26,8
1,949.6172161172162,3.6402239289418516,0.25,0,15,0
1,975.9858363858363,3.906890595608518,0.25,0,15,0
